year,country,"literacy rate, adult total (% of people ages 15 and above)","primary completion rate, total (% of relevant age group)","school enrollment, secondary (% gross)",gdp per capita (current us$),"access to electricity, rural (% of rural population)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),individuals using the internet (% of population)
2022,COD,80.5400009155273,,,642.612265820033,1.0,,29.5
2023,COD,,76.9597015380859,56.831600189209,627.502181690836,1.0,,30.5
1990,COG,,59.7606506347656,47.1597213745117,1175.66709098428,,,0.0
1991,COG,,55.9474296569824,46.0901908874512,1112.53521242945,,,
1992,COG,,62.9929008483887,47.0238494873047,1164.22442980292,,,
1993,COG,,64.0260467529297,,1034.37200809816,,,
1994,COG,,54.8208198547363,49.6409606933594,661.904273689712,,,
1995,COG,,,,769.606794842829,,,
1996,COG,,47.609489440918,48.1411895751953,898.794050151577,,,0.00353
1997,COG,,,,804.304050086499,,,0.00347
1998,COG,,,,660.379775085784,,,0.00342
1999,COG,,29.9693202972412,,776.416349733937,,,0.0168
2000,COG,,,,1024.30159109181,5.6,,0.0264
2001,COG,,53.757568359375,,854.598314408095,6.0,,0.0322
2002,COG,,56.5019912719727,36.5823783874512,905.538135544704,6.4,,0.157
2003,COG,,53.3450889587402,37.6451110839844,1016.82363412143,6.8,,0.46
2004,COG,,76.6886596679688,42.348690032959,1306.10136324599,7.2,,1.08
2005,COG,76.0,67.2498626708984,,1799.05158366154,7.2,89.8,1.46
2006,COG,,73.2619476318359,,2103.5821381211,7.9,,2.01
2007,COG,,72.2435684204102,,2206.47101863414,8.2,,2.76
2008,COG,,67.4908599853516,,2832.09177777643,8.6,,4.29
2009,COG,,67.0782470703125,,2271.15219175966,9.2,,4.5
2010,COG,,67.9243392944336,,2946.55798067708,10.7,,5.0
2011,COG,79.3111724853516,74.6774368286133,,3396.16505817952,10.5,83.5,5.6
2012,COG,,72.2780990600586,50.7823600769043,3732.32737320389,10.6,,6.11
2013,COG,,,,3697.41705884249,10.4,,6.6
2014,COG,,,,3601.2365808718,10.7,,7.11
2015,COG,,70.3246002197266,,2439.35189403696,11.1,,7.62
2016,COG,,,,2093.10728558843,11.6,,8.12
2017,COG,,,,2211.63309874797,11.8,,8.65
2018,COG,,65.1861267089844,65.6208031967423,2694.43413191427,11.8,,
2019,COG,,,,2488.42466724916,11.4,,
2020,COG,,,,1993.586671931,11.8,,24.8
2021,COG,80.6100006103516,,,2516.16255145432,12.4,,33.3
2022,COG,,,,2620.83804267402,12.4,,37.5
2023,COG,,71.8326110839844,,2477.97845544866,10.8,,38.4
1990,COL,,76.8620910644531,,1474.8455285342,71.6868212385103,,0.0
1991,COL,,75.7036285400391,55.3628883361816,1499.71104164399,75.8471989516553,52.1,
1992,COL,,84.3321762084961,61.3745498657227,1729.66397332384,76.2502108157522,54.2,
1993,COL,91.0,85.0447006225586,63.4184913635254,1930.05976548029,76.6736722365437,,
1994,COL,,84.8173217773438,64.6283111572266,2325.97557339326,77.1223700801977,,0.107
1995,COL,,88.5218200683594,65.5412826538086,2583.34991436018,70.8543232552035,,0.188
1996,COL,91.0,89.6014175415039,69.4660263061523,2664.45625558215,78.1224689864064,61.5,0.33
1997,COL,,,,2873.20018821653,78.6912050074421,,0.551
1998,COL,,95.0913391113281,74.0524291992188,2605.99938059023,79.3153664125412,,1.13
1999,COL,,96.544059753418,74.1051025390625,2243.64204956242,80.0003604805767,64.3,1.7
2000,COL,,100.224639892578,76.4044799804688,2555.00751039968,83.3,59.5,2.21
2001,COL,,96.9997787475586,,2472.99084035833,94.3,67.0,2.85
2002,COL,,97.1735610961914,78.1551971435547,2428.92969771584,82.1,57.7,4.6
2003,COL,,,,2311.94218760291,82.7,58.0,7.39
2004,COL,93.0,104.35856628418,82.9504623413086,2818.57195413044,83.2,57.3,9.12
2005,COL,93.0,107.444198608398,86.9616470336914,3456.06610874512,88.9,53.5,11.0
2006,COL,92.0,113.180770874023,90.2876663208008,3789.85361217027,84.4,,15.3
2007,COL,93.0,114.754417419434,93.012809753418,4769.926147194,85.0,,21.8
2008,COL,93.0,114.712371826172,94.2315521240234,5541.83629665898,87.0,48.5,25.6
2009,COL,93.0,119.897972106934,98.2700805664062,5250.97292433518,83.8,47.3,30.0
2010,COL,93.0,119.824157714844,99.9543685913086,6398.2958447102,86.2,44.6,36.5
2011,COL,94.0,118.851791381836,101.20581817627,7400.9940695669,85.5,41.6,40.4
2012,COL,,113.55069732666,97.2326889038086,8108.59838244229,87.1,39.8,49.0
2013,COL,,103.585823059082,98.1015014648438,8279.10255642981,90.1,37.6,51.7
2014,COL,94.0,102.689872741699,97.3632888793945,8187.20824890084,89.9,35.4,52.6
2015,COL,94.0,102.409233093262,97.6741180419922,6248.51490534512,91.8,34.6,55.9
2016,COL,95.0,103.139930725098,98.4156265258789,5959.84250367574,92.8,34.3,58.1
2017,COL,,106.373252868652,99.2193298339844,6479.53231292429,92.7,33.7,62.3
2018,COL,95.0,105.578002929688,100.373336791992,6816.96818309544,92.6,33.9,64.1
2019,COL,95.0,103.543678283691,101.989349365234,6472.54544924705,97.1,34.8,65.0
2020,COL,96.0,99.6276016235352,101.499450683594,5339.68711357943,98.5,42.2,69.8
2021,COL,,99.1944732666016,102.987998962402,6222.62164397614,100.0,38.8,73.0
2022,COL,,97.1171035766602,101.573776245117,6674.59601948063,100.0,34.8,72.8
2023,COL,,,,6947.35928681966,94.8,,77.3
1990,COM,,,,966.320384629832,,,0.0
1991,COM,,,,930.969561376057,,,
1992,COM,,41.5102500915527,23.1289100646973,983.392533644385,,,
1993,COM,,36.6788291931152,,956.087575782514,,,
1994,COM,,44.4880599975586,24.2126808166504,662.023188719588,,,
1995,COM,,,,812.215996806703,,,
1996,COM,,,,793.524847160537,19.8805397711065,,
1997,COM,,,,717.727664950347,22.4304393678463,,0.0
1998,COM,,,,716.432240082977,25.0082204275858,,0.0379
1999,COM,,46.6943283081055,32.1032905578613,727.258360072926,27.5858429848953,,0.148
2000,COM,68.0,,,655.007796688241,30.2,,0.272
2001,COM,,,,691.699908770798,32.7,,0.443
2002,COM,,54.7611503601074,35.702320098877,762.116930318449,33.2,,0.555
2003,COM,,53.1874008178711,39.2440795898438,959.787894504834,37.6,,0.848
2004,COM,,56.9672393798828,42.7356605529785,1091.27216412426,40.1,68.3,1.33
2005,COM,,,,1103.20658498402,42.5,,2.0
2006,COM,,,,1154.90422349749,45.0,,2.2
2007,COM,,59.1752510070801,,1289.73631056361,47.5,,2.5
2008,COM,,67.9907989501953,,1455.02768595586,50.0,,3.0
2009,COM,,,,1410.30516959473,52.5,,3.5
2010,COM,,,,1386.5742428453,63.7,,5.1
2011,COM,,,,1531.43789372951,63.3,,5.5
2012,COM,49.1961402893066,,,1490.31511351281,63.1,,5.98
2013,COM,,73.9174423217773,59.0819128994289,1603.32797107303,62.5,,6.5
2014,COM,,79.4605712890625,60.5502056158561,1615.71723662012,65.0,68.6,6.98
2015,COM,,,,1329.37048235986,67.6,,7.46
2016,COM,,,,1365.48403444497,70.1,,7.94
2017,COM,,81.4090423583984,57.2523619941767,1423.9248027797,72.6,,8.48
2018,COM,,,62.8695006782177,1540.71132257526,75.1,,
2019,COM,,,,1519.26386436068,77.6,,16.4
2020,COM,,,,1527.16991011916,80.1,,22.4
2021,COM,,,,1584.12450153608,82.9,,30.7
2022,COM,61.7099990844727,,,1489.49566257969,82.9,,32.8
2023,COM,,,55.1931973675637,1590.31237688317,86.1,,35.7
1990,CPV,63.0,51.3860893249512,19.0561599731445,817.442925539738,,,0.0
1991,CPV,,,,831.61388764249,,,
1992,CPV,,,,907.847909529157,,,
1993,CPV,,,,1220.04997868613,,,
1994,CPV,,63.1223297119141,24.4510402679443,991.108974352157,,,
1995,CPV,,,,1165.13832331934,,,
1996,CPV,,,,1179.51522705182,,,
1997,CPV,,,,1133.57422614008,,,0.241
1998,CPV,,94.5269622802734,,1186.74294773086,,,0.473
1999,CPV,,,,1326.74466945164,,,1.16
2000,CPV,76.1104431152344,101.499183654785,62.3005905151367,1189.51479345891,31.8,,1.82
2001,CPV,,96.5659866333008,61.8561782836914,1223.33055331575,33.9,70.7,2.69
2002,CPV,,97.7262115478516,65.9154510498047,1328.57874270666,30.7,,3.52
2003,CPV,,98.1152572631836,67.3952102661133,1717.97565369655,38.3,,4.32
2004,CPV,,95.2972030639648,67.2301788330078,1929.49081468781,40.6,,5.32
2005,CPV,,80.7247467041016,70.5629425048828,2004.14680417563,42.5,,6.07
2006,CPV,,92.2903671264648,81.7560272216797,2256.99666191075,45.4,,6.81
2007,CPV,,87.8970794677734,80.4358978271484,3324.57675212498,48.0,62.6,8.28
2008,CPV,,95.3664093017578,81.9230880737305,3908.64885822576,50.6,,14.0
2009,CPV,,92.0365219116211,81.022087097168,3659.72046361628,53.4,,21.0
2010,CPV,,95.2138214111328,83.4691162109375,3579.46006137809,65.7,,30.0
2011,CPV,,89.5569076538086,85.5802764892578,4002.01386888785,67.8,,32.0
2012,CPV,85.0,91.9921722412109,86.7075271606445,3736.81517011087,69.5,,34.7
2013,CPV,,89.6896667480469,89.0096969604492,3960.97596791345,71.5,,37.5
2014,CPV,,93.9052124023438,87.442626953125,3985.60706548134,73.8,,40.3
2015,CPV,87.0,94.8530120849609,87.5373077392578,3415.06266730931,76.2,50.9,42.7
2016,CPV,,89.9007110595703,87.7049102783203,3608.96606551232,78.8,,50.3
2017,CPV,,83.4914398193359,87.0911026000977,3893.09572292025,81.2,,57.2
2018,CPV,,81.7538375854492,83.242317199707,4294.96510456428,84.6,,59.5
2019,CPV,,93.7569198608398,84.1088104248047,4380.7811916403,87.3,,61.9
2020,CPV,,85.5104904174805,87.3078079223633,3539.22662027109,92.7,,69.4
2021,CPV,,87.521240234375,86.4913024902344,3971.4440744985,96.9,,70.3
2022,CPV,91.0,,,4323.31362665974,96.9,,72.8
2023,CPV,,,,4850.98415849643,96.9,,73.5
2024,CPV,,,,,,,
1990,CRI,,74.6537933349609,43.4332618713379,1829.6687089559,,45.6,0.0
1991,CRI,,78.5852737426758,44.8811492919922,2253.38191508071,,51.4,
1992,CRI,,81.118896484375,47.1140098571777,2612.38756453737,,48.0,0.00111
1993,CRI,,83.0468292236328,48.1326904296875,2840.38706479397,,40.9,0.0815
1994,CRI,,81.4782409667969,49.2834396362305,3039.56328550633,,36.6,0.28
1995,CRI,,80.0786819458008,50.395580291748,3275.25256447416,,37.1,0.417
1996,CRI,,81.5227432250977,49.8226509094238,3226.96395598625,,41.3,0.841
1997,CRI,,,50.8841705322266,3407.776128985,,38.1,1.64
1998,CRI,,,58.2732391357422,3617.45756666726,,33.6,2.67
1999,CRI,,84.1167984008789,63.5928115844727,3690.96154778297,,36.1,3.9
2000,CRI,95.0,88.6959381103516,61.4872283935547,3812.75388284924,92.8,36.1,5.8
2001,CRI,,89.8168334960938,65.9425735473633,3985.12984506207,95.8,28.0,9.56
2002,CRI,,94.2206497192383,67.3254776000977,4067.71851429092,96.3,27.8,19.9
2003,CRI,,,,4173.14856415514,96.7,26.5,20.3
2004,CRI,,93.6945495605469,79.9783020019531,4431.0117207843,97.3,27.9,20.8
2005,CRI,,93.5128021240234,81.3713302612305,4703.00721784778,97.4,25.4,22.1
2006,CRI,,89.3703536987305,88.2225570678711,5256.59640859159,97.6,25.1,25.1
2007,CRI,,91.2880630493164,89.6610488891602,6137.71199925542,97.7,20.3,28.4
2008,CRI,,94.259651184082,90.4756698608398,6937.24261596055,97.8,20.0,32.3
2009,CRI,,98.6269912719727,96.7777709960938,6832.69829924138,98.2,19.4,34.3
2010,CRI,,98.5047607421875,99.9538497924805,8265.78820275582,97.1,15.6,36.5
2011,CRI,97.0,98.2123107910156,102.432029724121,9276.39107511347,97.3,16.4,39.2
2012,CRI,,96.4712982177734,105.198959350586,10126.9991024177,98.1,15.6,47.5
2013,CRI,,94.9385681152344,110.994750976562,10803.2401962173,98.4,15.6,46.0
2014,CRI,,98.5372467041016,115.650009155273,10911.497878334,98.3,15.1,53.0
2015,CRI,,95.0925064086914,117.916282653809,11714.7105980732,97.7,14.8,59.8
2016,CRI,,94.5781478881836,119.994560241699,12091.0301606154,98.5,14.2,65.9
2017,CRI,,94.1781234741211,123.834991455078,12317.0902771304,98.9,12.9,71.6
2018,CRI,,95.6204299926758,128.475006103516,12590.2493781614,98.9,13.9,73.5
2019,CRI,,96.4939422607422,137.016326904297,12884.6859951989,98.9,13.7,81.2
2020,CRI,,96.7528686523438,135.900039672852,12394.0493969492,99.7,19.9,80.5
2021,CRI,98.0400009155273,99.0802307128906,141.202713012695,12838.1185358931,100.0,14.5,82.7
2022,CRI,,100.99577331543,133.159164428711,13625.9008491328,100.0,14.1,82.6
2023,CRI,,,,16942.0268119375,100.0,12.7,85.4
1990,CSS,,92.1607818603516,71.0470504760742,3540.01544956295,,,
1991,CSS,,90.9318313598633,71.9969635009766,3576.50297617428,,,
1992,CSS,,90.5570297241211,71.686897277832,3615.79433285632,,,
1993,CSS,86.842887878418,89.6191482543945,70.1307601928711,3726.29840331438,73.3970039291433,,
1994,CSS,86.9067077636719,88.4963226318359,71.6464614868164,3975.75813576956,73.4023443025505,,
1995,CSS,87.2071228027344,87.2595596313477,73.2279968261719,4160.11788917546,74.1673264163373,,
1996,CSS,87.5073928833008,87.2847213745117,74.7208480834961,4423.16924159027,74.9247683877701,,
1997,CSS,87.800666809082,86.4849319458008,76.2162170410156,5609.7530153828,75.6776288295521,,
1998,CSS,88.0911865234375,87.5405578613281,77.790771484375,6038.83730334883,76.4297977941125,,
1999,CSS,88.3803787231445,88.5289764404297,79.0937881469727,6353.30540902184,80.118847322085,,
2000,CSS,88.674690246582,87.3592376708984,79.9451522827148,6626.89515219893,79.9296821053266,,
2001,CSS,88.9420166015625,83.450309753418,81.0530166625977,6628.93694828703,81.0245974383117,,
2002,CSS,89.1874313354492,86.6561431884766,81.2383270263672,6957.1548298183,81.3899597828942,,
2003,CSS,89.4198913574219,85.5876312255859,81.357551574707,7098.96854417985,81.9378797276704,,
2004,CSS,89.637077331543,87.3205108642578,83.8406295776367,7417.59119516605,82.5437959687467,,
2005,CSS,89.8979797363281,88.617057800293,83.7813491821289,8063.66051325437,84.3215813498252,,
2006,CSS,90.0596771240234,89.6887664794922,85.0059509277344,9344.43164221982,82.6040303402596,,
2007,CSS,90.6128692626953,89.1961517333984,86.2580490112305,10042.3691021094,84.6236252775845,,
2008,CSS,90.8384704589844,89.0069885253906,87.2307281494141,10440.0932891398,85.3103494306753,,
2009,CSS,,89.5069580078125,88.3860092163086,10122.4230619208,84.4380276072832,,
2010,CSS,,90.4945907592773,88.8655395507812,10638.1693872311,86.9989142322641,,
2011,CSS,,91.5555267333984,90.1128616333008,10801.1389108724,88.922387900407,,
2012,CSS,,98.4768524169922,89.2752304077148,11305.6061869965,89.4246076830535,,
2013,CSS,,95.5263977050781,87.7031936645508,11336.2160431807,90.0572623333914,,
2014,CSS,,93.6858978271484,87.7559585571289,11603.9405523069,90.6016460582717,,
2015,CSS,,92.0392684936523,86.7684173583984,11835.2872155303,91.4319572936689,,
2016,CSS,,90.7916488647461,88.7898406982422,11358.7030845165,92.4098500158222,,
2017,CSS,,90.6926422119141,87.490592956543,11775.3905011905,93.2862795086733,,
2018,CSS,,89.0157699584961,86.4785308837891,12047.8528111635,93.2763740059536,,
2019,CSS,,90.3931579589844,86.9482421875,12356.3216439351,93.8960830229322,,
2020,CSS,,87.4048233032227,84.7753982543945,10270.790474345,95.3977108464156,,
2021,CSS,,88.1944274902344,84.4002838134766,11920.3427576157,95.988098861657,,
2022,CSS,,87.7219314575195,84.0079803466797,15564.5576210508,96.0624915918037,,
2023,CSS,,86.8308715820312,84.9290313720703,16906.5672140942,96.608445826547,,
1990,CUB,,95.2527084350586,92.2248382568359,2694.31697957692,,,0.0
1991,CUB,,98.2034225463867,92.8033981323242,2268.83493247194,,,
1992,CUB,,94.9227676391602,91.2759170532227,2047.67900346421,,,
1993,CUB,,96.357063293457,88.2067108154297,2063.20366253587,,,
1994,CUB,,95.9380111694336,83.3896331787109,2613.28971869122,,,
1995,CUB,,93.7131271362305,79.4484634399414,2785.24442954103,,,9.17e-05
1996,CUB,,95.3645095825195,83.0950317382812,2282.18809324202,,,0.0319
1997,CUB,,,82.6084594726562,2306.42483397336,,,0.0682
1998,CUB,,,,2332.30656133119,,,0.227
1999,CUB,,97.3878479003906,80.0192108154297,2561.77980406838,,,0.315
2000,CUB,,98.2687225341797,82.1248626708984,2751.3817714814,87.8,,0.541
2001,CUB,,96.3328628540039,84.5602874755859,2842.96704310394,85.3,,1.08
2002,CUB,100.0,99.2477035522461,88.7363510131836,3005.21104247868,82.4,,3.77
2003,CUB,,96.3590393066406,91.9045715332031,3202.78109865637,86.5,,5.24
2004,CUB,,95.373420715332,91.3054275512695,3399.21962893402,87.1,,8.41
2005,CUB,,97.1291122436523,92.6184310913086,3786.33799225291,87.7,,9.74
2006,CUB,,97.3103103637695,93.4113922119141,4329.98265964383,88.4,,11.2
2007,CUB,,97.9003219604492,93.358772277832,4807.43888960684,89.0,,11.7
2008,CUB,,91.9282302856445,93.3271713256836,4986.12436479175,89.7,,12.9
2009,CUB,,97.2666473388672,92.1550521850586,5089.23519757167,90.4,,14.3
2010,CUB,,95.3740692138672,92.330940246582,5272.26755824835,91.1,,15.9
2011,CUB,,94.8154907226562,92.0178375244141,6104.46105236166,91.8,,16.0
2012,CUB,100.0,92.5005569458008,90.6324996948242,6470.83673392653,92.7,,21.2
2013,CUB,,91.0880432128906,90.8741226196289,6828.36428245396,93.6,,27.9
2014,CUB,,95.0668487548828,96.1426010131836,7146.70459051328,94.5,,29.1
2015,CUB,,95.6020126342773,96.2741470336914,7727.91997207998,95.5,,37.3
2016,CUB,,94.9306030273438,98.0223770141602,8110.55873961397,96.4,,43.0
2017,CUB,,95.2266311645508,99.2762908935547,8610.60829531998,97.4,,57.1
2018,CUB,,90.7940368652344,100.185363769531,8911.46205964193,98.3,,62.7
2019,CUB,97.6549072265625,90.4958190917969,101.089462280273,9232.26115935183,99.5,,68.0
2020,CUB,,94.6259384155273,102.037956237793,9605.26125067263,99.7,,71.1
2021,CUB,99.6731109619141,96.6347579956055,99.6352233886719,,100.0,,67.6
2022,CUB,,92.4178771972656,103.670539855957,,100.0,,68.3
2023,CUB,,92.6119079589844,95.4401473999023,,100.0,,71.3
1990,CUW,,,,,100.0,,
1991,CUW,,,,,100.0,,
1992,CUW,,,,,100.0,,
1993,CUW,,,,,100.0,,
1994,CUW,,,,,100.0,,
1995,CUW,,,,,100.0,,
1996,CUW,,,,,100.0,,
1997,CUW,,,,,100.0,,
1998,CUW,,,,,100.0,,
1999,CUW,,,,,100.0,,
2000,CUW,,,,15841.2612359949,100.0,,
2001,CUW,,,,16609.8454536485,100.0,,
2002,CUW,,,,16723.6925253468,100.0,,
2003,CUW,,,,16695.7351137757,100.0,,
2004,CUW,,,,16671.3403391655,100.0,,
2005,CUW,,,,17032.3356620744,100.0,,
2006,CUW,,,,17400.1637780186,100.0,,
2007,CUW,,,,18005.7165850772,100.0,,
2008,CUW,,,,19423.3352430175,100.0,,
2009,CUW,,,,19540.2476579348,100.0,,
2010,CUW,,,,19847.2310127979,100.0,,
2011,CUW,,,,19426.326382752,100.0,,
2012,CUW,,,,19809.8223198624,100.0,,
2013,CUW,,,86.306640625,19721.2921646576,100.0,,
2014,CUW,,,,19623.029993395,100.0,,
2015,CUW,,,,19361.8130008678,100.0,,
2016,CUW,,,,18944.0961493998,100.0,,61.9
2017,CUW,,,,18938.2440469703,100.0,,68.1
2018,CUW,,,,19119.1243941688,100.0,,
2019,CUW,,,,19220.6866958303,100.0,,
2020,CUW,,,129.470260620117,16356.0933594414,100.0,,
2021,CUW,,,,17980.0888397547,100.0,,
2022,CUW,,,,20501.7522782219,100.0,,
2023,CUW,,,123.429740905762,22192.4453028535,100.0,,
1990,CYM,,,,,,,0.0
1991,CYM,,,,,,,
1992,CYM,,,,,,,
1993,CYM,,,,,100.0,,0.0
1994,CYM,,,,,100.0,,0.0
1995,CYM,,,,,100.0,,3.95
1996,CYM,,,,,100.0,,
1997,CYM,,,,,100.0,,
1998,CYM,,,,,100.0,,
1999,CYM,,99.7742691040039,89.401496887207,,100.0,,
2000,CYM,,101.886787414551,93.1212692260742,,100.0,,
2001,CYM,,105.335968017578,85.5104293823242,,100.0,,
2002,CYM,,105.380332946777,80.9474411010742,,100.0,,
2003,CYM,,,,,100.0,,
2004,CYM,,96.6490325927734,87.1009368896484,,100.0,,
2005,CYM,,97.8609619140625,88.1398315429688,,100.0,,38.0
2006,CYM,,98.0215835571289,88.1155014038086,87085.0937376216,100.0,,44.5
2007,CYM,99.0,99.1258697509766,90.2007827758789,89888.2618212462,100.0,,52.0
2008,CYM,,100.0,94.5594329833984,89655.1196222184,100.0,,61.0
2009,CYM,,,,81373.5711516642,100.0,,64.5
2010,CYM,,,,76837.6699636672,100.0,,66.0
2011,CYM,,104.665626525879,92.0067977905273,75280.960764889,100.0,,69.5
2012,CYM,,107.1875,89.0027008056641,75101.59136128,100.0,,69.7
2013,CYM,,107.920791625977,88.7346115112305,75113.7332398618,100.0,,71.4
2014,CYM,,,96.3011542497377,75845.3060407986,100.0,,74.1
2015,CYM,,,97.2377158034529,76379.2095108681,100.0,,77.0
2016,CYM,,,101.77753837867,77802.2541567187,100.0,,79.0
2017,CYM,99.0,,102.868068833652,80053.9444506891,100.0,,81.1
2018,CYM,,110.091743469238,96.3414611816406,83865.5531568184,100.0,,
2019,CYM,,100.0,98.414909362793,88254.2903677044,100.0,,
2020,CYM,,,97.3954010009766,82338.7982853661,100.0,,
2021,CYM,,101.498641967773,101.500267028809,86438.445257404,100.0,,
2022,CYM,,97.4587020874023,101.511993408203,92202.1478031576,100.0,,
2023,CYM,,94.1735992431641,99.2621688842773,97749.5078960846,100.0,,
1990,CYP,,,,9641.5751953125,100.0,,0.0
1991,CYP,,,,9696.099609375,100.0,,
1992,CYP,94.0,,,11310.072265625,100.0,,0.0501
1993,CYP,,,,10526.1416015625,100.0,,0.0564
1994,CYP,,,,11617.6923828125,100.0,,0.111
1995,CYP,,,,15261.4169921875,100.0,,0.41
1996,CYP,,,,15139.220703125,100.0,,0.673
1997,CYP,,,,14234.2412109375,100.0,,4.38
1998,CYP,,,,15092.828125,100.0,,8.89
1999,CYP,,,,15287.91796875,100.0,,11.3
2000,CYP,,97.6595001220703,93.3721389770508,14388.3525390625,100.0,,15.3
2001,CYP,97.0,98.0424880981445,93.4450607299805,14821.44921875,100.0,,18.8
2002,CYP,,100.450119018555,96.9152069091797,16093.2158203125,100.0,,28.3
2003,CYP,,100.727836608887,97.5562286376953,20252.24609375,100.0,,30.1
2004,CYP,,86.8912887573242,96.2935333251953,23792.619140625,100.0,0.3,33.8
2005,CYP,,98.7711868286133,94.0052337646484,24959.26171875,100.0,0.1,32.8
2006,CYP,,99.2592620849609,93.1404724121094,26729.28125,100.0,0.0,35.8
2007,CYP,,97.8872604370117,92.9139404296875,31244.87890625,100.0,0.1,40.8
2008,CYP,,98.0635833740234,92.3691635131836,35397.296875,100.0,0.0,42.3
2009,CYP,,99.6785507202148,91.9261779785156,32236.44921875,100.0,0.2,49.8
2010,CYP,,99.3164901733398,91.440803527832,31105.02734375,100.0,0.2,53.0
2011,CYP,99.0,101.733100891113,92.8256225585938,32485.796875,100.0,0.2,56.9
2012,CYP,,100.064140319824,95.2998504638672,28991.935546875,100.0,0.1,60.7
2013,CYP,,98.3320693969727,98.3116912841797,27797.45703125,100.0,0.3,65.5
2014,CYP,,99.8253784179688,99.4167327880859,27244.3515625,100.0,0.4,69.3
